game_id,round_id,role_id,pass1_matrix_json,pass1_reasoning
G138,4,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: With two consecutive PASS outcomes involving P2, P1 should stick to structured public-record synthesis to keep pressure on the most consistent evil-pair model without overreacting to the passes.
P2: After gaining cover from back-to-back PASS teams including him, P2 should press a ‘most of us agree we can include me now’ narrative to normalize his inclusion and isolate the lone dissent (P5).
P4: With P2’s image improving, P4 should subtly over-focus on P5’s lone Round 4 N vote and earlier anchoring as ‘non-updating,’ using true details to steer heat away from the evil duo.
P5: As the only Round 4 rejector and earlier accuser, P5 should soften into probabilities (passes can be evil-held) to remain credible while continuing to point toward P2/P4 without looking tunnel-visioned."
G139,4,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: After a PASS on a team excluding him, he should pivot from WIFOM to highlighting true but minor ambiguities (e.g., two PASSes containing P5) to keep doubt off himself and avoid direct denial.
P2: As leader of a PASS team with P3/P5, he should consolidate by logically explaining why the pass doesn’t clear P5 while maintaining the strongest public case that P1 is the consistent fail point.
P4: With reduced uncertainty after another PASS, he should move from Bayesian hedging into a clearer, step-by-step plan rationale (exclude P1, test P5 cautiously) to stay aligned with the emerging consensus without overclaiming.
P5: Coming off a second PASS including himself, he should overstate group agreement that the “proven pool” is P2/P3/P5 and push momentum toward repeating it, pressuring others to treat dissent as anti-win."
G140,4,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}","P1: With two consecutive fails now on the board and P1 already in the spotlight from Quest 3, shifting from emotional/noisy honesty into a tight, logical timeline-based defense helps stabilize trust while still pushing a coherent suspect model. P2: After being on the Round 4 failing team, P2 should selectively highlight the earlier PASS history and voting patterns to steer suspicion toward good players (especially P1/P3) while minimizing discussion of the simplest explanation (evil on the mission). P4: Quest 3 already heavily implicated P4, and with low Mach-IV the best survival play is reactive blame-shifting toward the new Round 4 failure and onto P2/P5’s team rather than engaging on the Q3 specifics. P5: As Round 4 leader who proposed the failing team, P5 must anchor the table with hard facts (team compositions, ‘new variable’ logic, and overlap analysis) to convert the second FAIL into actionable suspect narrowing."
G141,4,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Weaponized candor"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: After a Round 4 PASS on his led team, he should press blunt ‘simple’ takeaways (PASS = good team) to consolidate trust while steering suspicion away from himself. P2: With his Round 2 fail baggage partially softened by the Round 4 PASS including him, he should pivot from defending to calmly explaining a coherent model of who can/can’t be Evil. P4: As the most trusted analyst (and the lone N vote on the passing R4 team), he should lay out the clean constraint logic from all four quests to keep the table centered on actionable suspects. P5: Now heavily implicated by Quest 3 failing on P3/P5, he should selectively emphasize the parts that muddy certainty (e.g., ‘P1 is on the Q2 fail’ and ‘P3 is on a fail’) while downplaying the direct P5 linkage."
G142,4,P3,"{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: With two consecutive FAILs now pointing toward teams containing P1/P5, low-Mach P1 sticks to reactive deflection by pushing the blame onto team-builders and vote dynamics rather than engaging the emerging pair-suspicions. P2: As the only publicly implicated player from Round 3 plus a second FAIL involving P5, high-GRS P2 should tighten the narrative with concrete, public-fact accounting to argue for/against specific pairs. P4: After advocating avoidance lines last round and seeing the P3-led team fail, P4 should shift from empathy to assertive logic about which team constructions test hypotheses while keeping themselves credibly solution-oriented. P5: Coming off being on a failed quest while previously benefiting from early PASS trust, low-Mach P5 should selectively highlight the earlier passes and universal approvals to blur culpability and keep attention cycling onto Good-vs-Good blame."
G143,4,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: With Quest 4 failing on a team that includes him, he should pivot from Misframing into Truthful misdirection—sound genuinely alarmed while steering blame toward P3’s earlier fail or ‘vote rubber-stamping’ narratives to avoid direct linkage to the sabotage.
P2: The new fail provides a strong additional data point (P5-led team containing P1 and P5 failed), so he should stay in Evidence sharing and press the concrete implication that at least one of {P1,P5} is evil while anchoring the only consistently clean Good slot (himself) plus P4’s prior pass.
P4: As a low-GRS Good now caught on a failed mission, Perspective-taking helps him explore interpretations (P1 vs P5 vs framing) without overcommitting, preserving credibility while he asks targeted process questions about why P5 proposed that lineup.
P5: As the leader and likely saboteur on the failed Quest 4, Deflection is optimal—shift suspicion onto P1 (‘he was also on the earlier fail’) or onto P4 (‘only constant across Q3 pass and Q4 fail is you’), while presenting the proposal as a reasonable “test” to blunt blowback."
G144,4,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With Q4 also passing on the P1/P2/P3 core, P1 should double down on concrete vote+team/outcome facts to lock in the exclusion case against P4/P5. P2: As the Round 4 leader on a passing team, P2 should keep calmly explaining why the clean trio is optimal and why prior fails don’t outweigh the win-condition logic. P4: After being implicated by Q1 and facing a strong good-team narrative post-pass, P4 should reframe the story (e.g., ‘passes don’t hard-clear; early fail info is still decisive’) to reopen doubt without overt lying. P5: Having just been the lone reject on a team that passed, P5 should claim broad agreement that ‘we still can’t clear P2/P1’ and pressure a pivot to alternative teams while masking isolation."
G145,4,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}","P1: After a Round 4 PASS on their led team, shift from over-explaining into clearer rational justification to lock in a coherent story about why the team was correct despite including a previously-suspected player. P2: Use truthful misdirection by leaning on the real fact that the P1/P2/P3 team passed to argue P2 is now ""functionally cleared,"" redirecting heat back onto debates around P4/P5 and earlier leadership choices. P4: With suspicion from Quest 3 FAIL, use misframing to recast the Round 4 PASS as stronger evidence against P5’s 'P2+P4' world (e.g., 'if P2 were evil, why no sabotage now?') while downplaying P4’s own fail linkage. P5: Convert Bayesian hedging into rational justification by updating off the Round 4 PASS to present a more decisive, structured case that keeps pressure on P4 while explaining why the pass doesn’t fully exonerate P2."
G146,4,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: With Quest 4 failing on a team that excluded P5, P1 should double down on clean, concrete team-map evidence to argue the fail source is likely P2 and/or to re-contextualize the R1 blame war. P2: As a moderate Mach evil now sitting on the failed team, P2 should lean into plausible good-faith concern while steering attention toward the safer narrative that the only proven fail pair is still P1/P5. P4: Low-GRS good benefits from staying flexible after the new fail by expressing updated probabilities (P2 rises) without hard-locking and becoming a counter-push target. P5: High-Mach evil should reframe Quest 4’s fail as non-clearing for anyone and redirect toward alternative explanations (e.g., ‘P1 could still be evil’) to keep P2’s exposure diffuse."
G147,4,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: After a Round 4 PASS that included P1, cherry-picking lets P1 highlight only the clean outcomes (R1 and R4) to rehabilitate trust while downplaying the R2 fail linkage to P2. P2: With P2 now strongly implicated by the overlap across both fails, staying in Deflection fits low Mach-IV survival—redirecting attention to team-construction randomness and uncertainty about which evil (P1 vs P2) acted. P4: High-GRS P4 should keep Evidence sharing to anchor discussion on the hard constraints (fails on teams containing P2; R4 pass without P2) and push a disciplined exclusion case. P5: With the new PASS excluding P2, P5 can move from Bayesian hedging into Rational justification—explaining why the updated best practice is to keep P2 off and treat P1’s inclusion as still unresolved rather than cleared."
G148,4,P3,"{
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Defensive"",""tactic"":""Face-saving blather"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: After leading the Round 4 team that failed, low-GRS P1 will default to muddled, defensive talk that keeps teams moving while trying not to look like the saboteur. P2: With two consecutive fails now and high GRS, P2 should double down on crisp team-membership logic to narrow suspects and steer the next proposal away from P4/P5. P4: As a moderate Mach-IV evil on the failed Round 4 team, P4 should reframe the failure around ‘bad team construction/uncertainty’ rather than culpability to keep viable misreads open. P5: Having been on the Round 3 fail, low Mach-IV P5 should selectively cite earlier unanimous PASS votes/‘everyone approved’ to dilute accountability and keep pressure off the evil pair."
G149,4,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: After the Round 4 FAIL on a team containing him, he should lean into accurate recap (vote/team history) while subtly steering blame onto P4 or the silent P3 to keep heat off himself and P5. P2: With two FAILs now and Round 4 directly implicating {P1,P5}, he should stay anchored in structured public facts to push a clean solve path (exclude the implicated pair). P4: Since he was on the failing team and has low GRS, he should avoid hard accusations and instead present probabilistic reads (e.g., P1 vs P5 likelihood) to stay flexible while rebuilding trust. P5: As leader of the failed mission and an evil High Mach player, he should immediately redirect attention toward alternative culprits (especially P4 or the earlier Quest 2 trio) rather than litigating his own team choice."
G150,4,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: After leading a PASS team containing himself, he should leverage momentum by overstating group agreement/clarity to normalize keeping P1-included teams and reduce appetite to test exclusions. P2: With low GRS and mixed signals (two FAILs then two PASSes, including a P3 reject), he will default to lengthy, earnest step-by-step logic to reconcile contradictions and appear consistently truth-seeking. P4: Under lingering suspicion from the Quest 2 FAIL, he should stay bluntly factual about vote/quest structure while subtly steering attention toward the ambiguity around P3’s lone rejection and away from himself. P5: Coming off a solid proposing history and a Round 4 PASS, he should keep calmly explaining team preferences and inferences to anchor the table’s planning without looking reactive or accusatory."
G171,4,P4,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With three fails now and P3/P5 jointly appearing on the Round 4 fail team, sticking to evidence sharing lets P1 press a clean, vote-and-team-based solve without sounding emotional. P2: As a low-GRS good player facing a spiraling endgame, over-explaining fits their tendency to process aloud and justify earlier votes without cleanly landing accusations. P3: After failing on a team with both evils, high-Mach P3 benefits from truthful misdirection—leaning on real vote/history details to keep heat spread onto P4’s prior leadership and away from a tight P3+P5 pairing. P5: As the Round 4 leader on the failing team, misframing is the best cover—recasting the fail as ‘inevitable’ given earlier team approvals and steering the narrative toward procedural blame rather than leader responsibility."
G172,4,P4,"{
  ""P1"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Defensive disclosure"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: After leading the Round 4 fail team, shift from rational justification into defensive disclosure—own the proposal logic, narrow what you reveal, and invite alternatives without looking evasive. P2: With two fails implicating the {P2,P5} pair and P2 sitting on the failed R4 team, keep high-skill cover by stating true vote/history facts that steer blame toward P1’s leadership and away from the P2+P5 linkage. P3: The Round 4 team composition (P1,P2,P5) failing is strong new data, so move from hedging to evidence sharing by laying out the deduction that at least one of P2/P5 is evil and pushing a clean-team plan. P5: Coming off a prior pass with P1 and now a fail on a team including P2, opportunistically misframe the narrative as ‘P1 is inconsistent/over-trusting’ to split Good and reduce focus on the P2+P5 pair."
G173,4,P4,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Defensive disclosure"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}","P1: After leading the Q4 fail team with P2+P3 and already being suspected, P1 should selectively spotlight vote patterns and the earlier Q1 PASS to muddy causality and keep focus split between P2/P3 rather than on themselves.
P2: With Q4 failing on a team containing P2 and the table already entertaining 'P1+P3' as the evil pair, P2 should reveal only the key consistent facts of their prior stances/votes to protect against being cast as the alternate partner to P3.
P3: Now implicated by Q3’s 2-person FAIL and sitting on another failed mission in Q4, low-Mach P3’s best survivable line is reactive blame-shifting onto procedural targets (team selection, ""setup"" narratives, and accuser motives) rather than intricate reframes.
P5: As the most credible narrator (Q3 participant who claimed PASS) and a Q4 rejector, P5 should stay data-forward, chaining Q2/Q3/Q4 constraints to press the group toward excluding P1 and P3 and proposing a clean next team."
G174,4,P4,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: After a third public FAIL and with P5’s team failing, P1 should move from empathizing to asserting a clear logical read that separates P2 vs P3 using vote/team structure. P2: With P2 on both Quest 1 and Quest 4 FAIL teams, the best survival line is to selectively highlight the Quest 2 PASS and P3’s repeated involvement to redirect heat while minimizing discussion of P2’s own overlaps. P3: Under pressure from being on Quest 3 FAIL and earlier on the only PASS, P3 should hammer true but narrow points (e.g., P4’s NO on Round 4 approval, P1’s YES patterns) to steer suspicion onto Goods without inventing facts. P5: As the Round 4 leader whose approved team just failed, P5 must anchor the table in concrete evidence (team compositions, overlaps, and approval patterns) to justify a decisive push against the most likely saboteur on their team."
G175,4,P4,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: After leading the Round 4 failed team with P5 included, shifting from rational defense to perspective-taking helps him look fair-minded while re-evaluating suspects without seeming tunnel-visioned. P2: The new hard data point (R4 fail on {P1,P2,P5}) lets a high-GRS player stay in evidence-sharing mode and tighten the case structure around who can plausibly be evil. P3: With Round 1 self-inclusion still a liability, misframing lets him recast the narrative around voting/leadership patterns and uncertainty to keep attention off himself and away from pairing blame onto {P3,P5}. P5: Being on both a prior PASS (R3) and now a FAIL (R4), a low-Mach player benefits most from reactive deflection—pushing blame onto P1’s leadership or P2’s “certainty” rather than defending specifics that will corner him."
G176,4,P4,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}","P1: After leading a PASS team containing himself, he should press a ‘we all agree this is the trusted core now’ narrative to lock in approval patterns and launder suspicion off the Quest 2 fail set. P2: With P1 newly insulated by a PASS, he should selectively highlight the three PASS results and downplay Quest 2 as ‘one-off noise’ to keep the P1/P2 pairing from becoming the default solve. P3: With no new direct heat and another PASS reinforcing the P3/P5 axis, he should calmly explain why the current evidence still points back to the Quest 2 composition without overreaching. P5: As the most trusted voice post-{P3,P5} PASS and now a second PASS involving {P3,P5}, he should lay out the full mission/vote record to keep attention anchored on the only fail and resist P1’s consensus push."
G177,4,P4,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: With Quest 4 passing (and P1 off-team) but the only fail still tied to P1/P2, P1 should shift from empathizing to a clearer logical case for narrowing suspects without overreaching.
P2: The lone visible fail remains linked to P2, so a low-Mach posture should stay reactive and redirect attention toward uncertainty around P1 and the implications of P3’s passed leadership team.
P3: As the Round 4 leader on a passing team, high-Mach P3 can cite accurate facts about vote history and team compositions to steer focus back onto P1/P2 while appearing responsibly analytical.
P5: The new PASS adds evidence but doesn’t fully resolve the P1-vs-P2 question, so P5 should keep probabilistic, flexible framing while pushing a next-step plan that tests remaining ambiguity."
G178,4,P4,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""}
}","P1: With three consecutive PASS outcomes after the early fail, shift from Round 3 hedging into Rational justification to argue for a stable ‘clean core’ (including P1/P4) while proposing a next test team. P2: Use Misframing to reinterpret the Round 1 FAIL as ambiguous and downplay P2’s unique link to it, steering suspicion toward voting patterns/leadership instead of team composition. P3: As the Round 4 leader on a PASS team, push False consensus (‘we all agree this trio looks good’) to lock in trust around P3/P1/P4 and narrow future teams away from the remaining Good. P5: Maintain Evidence sharing to keep the public record salient (only fail was P2+P5; P1 has three passes) and pressure for a next quest team that excludes P2 or forces a controlled test."
G179,4,P4,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""}
}","P1 stays on Evidence sharing to keep the table anchored to the single hard anomaly (Q2 fail with P3 added) despite two subsequent passes that evil can exploit as cover. P2 shifts from Bayesian hedging to Rational justification because Q3/Q4 passes slightly consolidate the state, so he should argue for a structured next-team testing plan rather than pure probabilities. P3 pivots from Misframing to Cherry-picking to selectively elevate the two passes (Q3/Q4) as near-clearing evidence while downplaying that Q2’s only new member was him. P5 maintains Truthful misdirection to accurately note that multiple all-yes votes and passes reduce certainty, then steer discussion into over-clearing the Q4 team and reopening suspicion on the original Q1 core (P1/P2)."
G180,4,P4,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With Quest 4 passing but P1 still tied to the only fail pair, shift from empathy to crisp logic about why P1 should be excluded from the next test team and how that narrows {P2,P5}. P2: After a Pass on a team without P2, opportunistically highlight selective facts (e.g., P1 being on the only fail team and on all early quests) to keep suspicion on P1 and off the evil pair. P3: As Round 4 leader whose team passed, keep structured fact-forward narration (team composition + implications for the remaining evil) to steer consensus into the endgame. P5: Use the Pass on a team containing P5 to manufacture momentum and agreement (“we’re basically cleared / we should lock this core”) to pressure the table away from re-testing P5 and toward blaming P1/P2."
