game_id,round_id,role_id,llm_alignment,player_roles,public_history,prior_summary_gold,discussion_log,matrix_tactic_scale
G197,5,P4,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Evil""}","Round: 5
 Leader: P2
 Team: P1, P2, P3
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P5: ""Let's be real about the one consistent factor here: P4 voted NO on both successful recent quests and was suspiciously silent while P1 kept clearing P3's name. The evil pair is P1 and P4, protecting each other while pushing blame onto P2 and myself.""

P1: ""The final tally is clear: Quest 2 failed with {P1, P3, P4}, Quest 3 failed with {P2, P5}, and keeping P5 off the team secured our final pass. The data conclusively points to P3 and P5 as our saboteurs, as they're the only mathematical combination that fits both failures.""

P3: ""Why would I pass Quests 1, 4, and 5 if I were evil, especially when I could have easily thrown the game just now? Maybe P1 is playing a deeper game with P2, setting me up to take the fall while they skate by on 'clean' data.""

P2: ""I have to agree with P1's deduction; isolating P5 gave us the pass, and P3's defensive pivoting doesn't change the fact that they are the only logical link to the Quest 2 failure. My final read is P3 and P5 are the evil players, and the math supports it perfectly.""","{
  ""P5"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}"
G198,5,P4,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 5
 Leader: P5
 Team: P1, P2, P5
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P3: ""Let's stick to the undeniable facts: P1 was on the first failed quest, and P5 anchored themselves on the second failed quest while pushing hard to isolate people. Based on those two fails, I'm locking in my final read as P1 and P5 being the Evil team.""

P2: ""I totally agree; if you look at who actually introduced failure into the game, P1 brought it in Round 3 and P5 brought it in Round 4. It's obvious that P1 and P5 were working together to sabotage us while pretending to be cautious.""

P5: ""That framing completely ignores that P2 was on the failed Quest 4 and P3 was on the failed Quest 3, meaning one of them had to drop the fail card each time. Given how aggressively you two are trying to rewrite the history of those fails to save yourselves, my final deduction is that P2 and P3 are Evil.""

P1: ""P5's logic is spot on, especially when you look at the team compositions: every single failed quest contained either P2 or P3, and this last quest only passed because P5 and I were there to offset P2. The evidence across all five rounds clearly points to P2 and P3 as our two Evil players.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}"
G199,5,P4,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 5
 Leader: P1
 Team: P1, P3, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P2: ""Congratulations on getting the final pass, but let's look at the actual facts for the record: P1 was on that first failing quest in Round 2, and P5 was on the failing quest in Round 4, so P1 and P5 are clearly the spy team.""

P3: ""I've been saying P2 was the problem since the beginning, and since P5 was the one who deliberately pushed to put P2 on that Round 4 disaster, my final lock for the two spies is absolutely P2 and P5.""

P1: ""I specifically built today's team to exclude P2 and P5 because I knew I was good, and since it passed, it completely justifies my read that P2 and P3 are the evils who ruined the earlier missions.""

P5: ""The data is actually really straightforward if you look at the overlaps: Round 2 failed with P2 and P3 on it, and Round 4 failed the moment P2 was added back in, so P2 and P3 have to be the evil team.""","{
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""}
}"
G200,5,P4,Good,"{""P1"":""Evil"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 5
 Leader: P4
 Team: P2, P3, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P2: ""Let's stick to the absolute facts: I was on Quests 3, 4, and 5, and they all passed to win us the game. I literally handed us the win, which means the real evil pair has to be P1 and P5, who failed Quest 1 together and have been putting on a fake rivalry ever since.""

P1: ""Exactly, and notice how P5 completely controlled the narrative after that first fail, making sure they never had to go on another quest to actually be tested. The reality is P5 and P3 orchestrated this entire setup, using me as a convenient scapegoat while hiding in plain sight.""

P5: ""The actual evidence clearly points the other way: P1 is the only player on both failed quests, making them the undeniable first evil. Since I know I'm good from that Round 1 setup, the second evil has to be P2, who realized they were trapped on Quests 3, 4, and 5 and decided to pass rather than immediately out themselves.""

P3: ""That logic tracks for me, because there's just no reason for P5 to push the exact team composition that won us the game if they were evil. P1 is obviously guilty from the early rounds, and P2 just got stuck having to play along at the end, so my final read is P1 and P2.""","{
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}"
G231,5,P5,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 5
 Leader: P1
 Team: P1, P2, P3
 Votes: P1:Y P2:Y P3:Y P4:N P5:N
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P4: ""Quest 5 failed with P1, P2, and P3, which perfectly lines up with our previous data: P3 was on the Quest 4 fail, and P1 was on the Quest 1 fail. Following the overlap of those isolated failures, my final definitive read is that P1 and P3 are our two Evil players.""

P3: ""The absolute, undeniable fact of this game is that P2 is the literal only player who was on both the Round 1 failure and this final Round 5 failure. Focusing strictly on who actually held the cards on the failing missions, my final read is P2, paired with P4 for driving the narrative.""

P2: ""I know it looks so incredibly bad that I was on the first and last failed quests, but I swear I threw passes on both because I was just trying to trust P1 early on and then follow the group consensus today, which means it absolutely has to be P1 who betrayed us both times! That makes my final lock P1 and P3, since P3 was the only other option for the Quest 4 fail.""

P1: ""It's funny how everyone is so quick to point at me and P3, while completely ignoring that P4 conveniently stayed off this final doomed mission while happily pushing P2 into the fire. I'm locking in P2 and P4 as the evil pair for orchestrating this entire collapse.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}"
G232,5,P5,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 5
 Leader: P5
 Team: P3, P4, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P4: ""I literally led Quest 4 to a pass, but the second we let P3 dictate the narrative on this final mission, it magically fails. My final read is that P1 and P3 are the evils who played the long game against us.""

P2: ""It's telling how everyone conveniently ignored that P3 voted to approve both of our initial failed missions while anchoring themselves to P5, and since P1 was on the very first failure, P1 and P3 have clearly been the ones working together.""

P1: ""I know I didn't fail the first quest, which means P2 did, and since P2 was also on the second fail, they are definitely evil. Since this last quest just failed with P4 on it, my final guess is it has to be P2 and P4.""

P3: ""Quest 3 was a clean pass with just P5 and me, which means P4 definitively had to be the saboteur here on Quest 5. Combined with P2 being the only constant on the first two failed missions, the evil team is mathematically P2 and P4.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""}
}"
G233,5,P5,Good,"{""P1"":""Evil"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 5
 Leader: P5
 Team: P1, P4, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P2: ""Since the game's over, I'll just say the real evil team was clearly P4 and P5, who manipulated us into letting them run the final failed quest together after setting me up.""

P3: ""I know for a fact I passed Quest 3, which means P2 had to be the one who failed it. Since Quest 5 also failed, it was either P1 or P4, but P4 has been helpful, so it's P1 and P2.""

P1: ""Everyone is ignoring that P4 managed to get themselves on every single pass to build trust, while conveniently being right there on the final failing team to secure the win for evil.""

P4: ""The math is undeniable: P2 is locked evil from failing Quests 1 and 3, and since I know I passed Quest 5, the second evil player is P1 who was right there on the final fail.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
G234,5,P5,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 5
 Leader: P5
 Team: P1, P3, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P4: ""Well, that's game, and if you look at how this fell apart, P5 rejected the only passing teams early on just to force themselves onto the failing teams in Rounds 4 and 5. Pair that with P1 anchoring almost every single mission including two fails, and my final read is undeniably P1 and P5.""

P2: ""Wait, okay, let me just look at everything because my brain is spinning right now—Q1 and Q2 passed with me and P1, then Q3 failed with P1 and P3, Q4 failed with me, P4, and P5, and now Q5 failed with P1, P3, and P5. If P1 is good because we passed the first two rounds together, then P3 absolutely has to be evil for Q3 and Q5, and then for Q4 it basically has to be P4 since I know my own card, which means my final guess is locking in P3 and P4.""

P1: ""P2 just laid out the exact trackable facts: the overlaps on the failed quests isolate the evil players perfectly if you trust the early passes. Since I know my own alignment, the failures on Quest 3 and Quest 5 definitively mark P3, and the Quest 4 failure points directly to P4, making P3 and P4 the evil team.""

P3: ""You're both conveniently glossing over the fact that P1 managed to get on three out of five teams, nodding along to every single vote, and just happened to be standing there for the crucial sabotages. The simplest reality is P1 played the long con to buy our trust, working directly with P5 who telegraphed their alignment by rejecting the only clean teams we ever had.""","{
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""}
}"
G235,5,P5,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 5
 Leader: P2
 Team: P2, P3, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:N
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P2: ""Since the game is over and we lost, I'm locking in P1 and P4 as the evil team. They were together on the Quest 2 fail, and P4 clearly tanked this final mission since I know my own alignment.""

P4: ""That makes absolutely no sense because I know I passed my card, which leaves me no choice but to deduce that P2 and P3 are the evils. If you look at who was actually on this last team, it had to be them.""

P3: ""Let's focus on the absolute certainty here: P1 was the indisputable common thread on the first two failed missions, which makes him obvious. P4 being on this final fail just confirms they've been working together the whole time.""

P1: ""I'm just looking at the mission history and it's a mess, but since I know I'm good, the fails on Quests 4 and 5 clearly mean P2 and P3 have to be the evil ones. They were the ones on the failed missions when I wasn't there or when I know I passed.""","{
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""}
}"
G236,5,P5,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 5
 Leader: P3
 Team: P2, P3, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:N
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P4: ""The game is over, and the undeniable fact remains that P1 was the only common denominator on our first two failed quests. My final read is P1 and P3, since P3 just hand-picked the team that delivered our final failure.""

P3: ""I'm honestly second-guessing everything right now since the team I chose failed, but it's still probably most likely that P1 is evil given those early fails. It might be P1 and P4, though I'm really not sure if I just misread P2's intentions entirely.""

P2: ""I think P3 is just trying to dodge accountability for throwing the final mission, so I'm locking in my final deduction as P1 and P3. P1 obviously laid the groundwork with the early sabotages, and P3 stepped up to finish the job when it mattered.""

P1: ""Look closely at the actual mission data: Quest 2 failed with P2, Quest 3 failed with P4, and Quest 5 just failed with both of them while I wasn't even on the team. The only evil pairing that logically and mathematically accounts for a sabotage on all three of those specific missions is P2 and P4.""","{
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
G237,5,P5,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 5
 Leader: P5
 Team: P1, P2, P5
 Votes: P1:Y P2:Y P3:Y P4:N P5:Y
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P2: ""Look, P5 finally puts together a team with P1, and it immediately fails just like Round 4 did. My final read is that P1 and P5 have been playing us from the start, using those early no-votes to build fake credibility before tanking the endgame.""

P4: ""That logic doesn't hold up, P2; P5 wouldn't fail their own proposed team if they were trying to hide, and my consecutive passes in Rounds 2 and 3 clear me entirely. Looking at how the sabotage overlaps across Rounds 1, 4, and 5, my final deduction is that the evil pair has to be exactly P2 and P3.""

P3: ""I think P4 is conveniently ignoring the hard fact that P1 was on both the Round 1 and Round 5 failed quests, which is the most glaring common denominator we have. Given how hard P4 has tried to control the narrative and clear certain people, my absolute final lock for the evil pair is P1 and P4.""

P1: ""The actual evidence contradicts that completely, since P3 was on the Round 4 fail and P2 was on both the Round 1 and Round 5 fails. Based on the isolated fail overlaps and the voting history, I am fully locking in my final read that P2 and P3 are our two evil players.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}"
G238,5,P5,Good,"{""P1"":""Good"",
  ""P2"":""Evil"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 5
 Leader: P3
 Team: P1, P2, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:N
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P4: ""The hard evidence is that P2 was on the failed Round 1 quest, and both P2 and P3 were on this final failed quest. I have to go with the data here and say P2 and P3 are the Evil players.""

P3: ""Think about it: if P2 and I were both Evil, why wouldn't we just fail Round 4 when we were together on the team instead of waiting? It makes way more sense that P1 tanked Round 2 and Round 5, while P4 sabotaged Round 1.""

P1: ""I completely see how my presence on the Round 2 and Round 5 fails looks incredibly suspicious from your perspective, P5. But I know I didn't play a fail card, so by process of elimination, P2 and P3 have to be the ones who beat us.""

P2: ""The one undisputed truth is that P1 was on two separate failing teams, including the final one that just ended the game. That makes it mathematically obvious that P1 is Evil, and P4's Round 1 fail makes them the partner.""","{
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""}
}"
G239,5,P5,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 5
 Leader: P4
 Team: P1, P3, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:N
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P4: ""The most telling detail here is that the only quests that failed were the ones where we deviated from the initial passing trio, which points directly to P2 for orchestrating that Quest 3 disaster and P5 for constantly voting against our successful teams. My final read is that P2 and P5 are the Evil team.""

P3: ""Wait, if P2 is evil, why did Quest 4 pass when he was on it with me and P1, unless he was just biding his time, but then Quest 5 failed with P1, me, and P4... so if it's not P2, then P1 has to be the one who failed the first and last quests, meaning P4 is the other one since he failed Quest 3! I'm locking in P1 and P4.""

P1: ""You're assuming everyone on those passing quests was actually trying to win them, rather than just building enough trust to secure a spot on the final mission. I'll just leave it at this: the person who shouted the loudest about who was 'clean' is usually the one with the most to hide.""

P2: ""P1, you were on both the Quest 1 and Quest 5 fails, while P4 was the common denominator for the Quest 3 and Quest 5 fails. The structural evidence is undeniable at this point; P1 and P4 are the Evil players who used our passing trio as cover to guarantee this final sabotage.""","{
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}"
G240,5,P5,Good,"{""P1"":""Good"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 5
 Leader: P3
 Team: P1, P2, P3
 Votes: P1:Y P2:Y P3:Y P4:Y P5:N
 Quest 5 Outcome: FAIL",,"Discussion after Quest 5:

P4: ""If you just look at the last three failed missions, P1 was on Quests 3 and 5, and P2 was on Quests 4 and 5. It's pretty clear to me that P1 and P2 are our two Evil players who just sandbagged the early rounds before tanking the rest of the game.""

P2: ""I know you're trying to blame me, but I literally passed every single card I was given, and since P5 wasn't even on Quest 5 and it still failed, it logically has to be P1 or P3 who threw it! Plus, if you look back at Quest 4 where I was with P4 and P5, it had to be P4 who failed that one because P5 proved they were good in Quest 2, so my final answer is absolutely P3 and P4!""

P3: ""Notice how P1 is the common denominator in Quests 3 and 5, while P2 just conveniently happened to be on Quests 4 and 5 right when everything started crashing down. My final read is definitely P1 and P2; they built early trust and played us perfectly from the start.""

P1: ""Let's stick to the concrete overlap: I know my own alignment, which means P3 had to be the one who failed Quests 3 and 5. Since P5 is cleared from Quest 2, the fail on Quest 4 had to come from P4, making P3 and P4 the only factual candidates for the Evil team.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""}
}"
G241,5,P5,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Good"",
  ""P4"":""Evil"",
  ""P5"":""Good""}","Round: 5
 Leader: P5
 Team: P1, P4, P5
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P1: ""The most undeniable fact on the board right now is that the only two quests that failed both had P3 on them, while every single quest without P3 passed cleanly. Based on that perfect correlation, P3 is clearly evil, likely partnered with P2 who dragged us into that first failure.""

P4: ""Exactly, P1 and I just brought home two back-to-back passes to secure the win for Good, which obviously clears both of us. The sabotage only happened when P2 and P3 were running the show, so they have to be the evil pair trying to frame us now.""

P3: ""You're completely ignoring that Quest 3 failed with just me and P4 on the team, which means P4 is definitively evil from my perspective. Since P1 was on the other failed quest and you two just passed the last two missions together to blend in, my final deduction is that P1 and P4 are the evil pair.""

P2: ""P3 is right; looking at the intersection of the failed teams, P4 is isolated by the Quest 3 fail, and P1 is isolated by the Quest 2 fail once we clear P3. The evil team is mathematically P1 and P4, and they simply chose to pass Quests 4 and 5 because they knew sabotaging again would expose them completely.""","{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}"
G242,5,P5,Good,"{""P1"":""Evil"",
  ""P2"":""Good"",
  ""P3"":""Evil"",
  ""P4"":""Good"",
  ""P5"":""Good""}","Round: 5
 Leader: P4
 Team: P1, P2, P4
 Votes: P1:Y P2:Y P3:Y P4:Y P5:Y
 Quest 5 Outcome: PASS",,"Discussion after Quest 5:

P1: ""If I really wanted to sabotage this game, why would I have passed the first two quests only to perfectly set myself up as the fall guy in Round 3? There's a glaring gap in P2's logic that they're desperately hoping we ignore, which points straight to P2 and P4 orchestrating this entire setup.""

P3: ""P1 is totally right, just look at the literal facts: P2 deliberately picked the failed team in Round 3, and P4 was actually on the failed team in Round 4. They are clearly the Evil pair trying to pin their own sabotage on us now that the game is over.""

P4: ""That selectively ignores that P3 was the one who led and failed Round 4, and since P5 and I know our own Good alignments, P3 is mathematically confirmed Evil by process of elimination. Following that established logic, P2 just passed Quest 5 with me, leaving P1 as the only possible partner for P3 from the Round 3 fail.""

P2: ""The actual quest outcomes don't lie, because the only way the fails in Quests 3 and 4 make any sense is if P1 sabotaged the third and P3 sabotaged the fourth. We got our three passes, and the mission history proves without a doubt that P1 and P3 are the Evil team.""","{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}"
