game_id,round_id,role_id,pass1_matrix_json,pass1_reasoning
G123,3,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: After being on both failed quests, shift from reactive deflection into cherry-picking Q1 PASS and vote patterns to manufacture ambiguity and keep P4 from being the sole focus.
P2: With two fails now narrowing strongly onto {P1,P4}, stay in evidence-sharing mode and explicitly articulate the constrained suspect set and implications for next team proposals.
P4: As the Round 2 leader on the failed 3-person team, use misleading emphasis (true but skewed points like Q1 PASS with P1 and ""evil could have chosen to pass"") to keep heat split and avoid a clean 2-player solve.
P5: As Round 3 leader whose P1+P5 team failed, pivot from Bayesian hedging to rational justification to credibly explain the choice, acknowledge the new information, and set a clearer next-step plan for team construction."
G124,3,P3,"{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""Low""}
}","P1: With two fails on quests containing P1 (R1) and not containing P1 (R3), a low-Mach evil benefits most from deflecting the blame into a broader 'uncertain data' narrative away from P1-specific suspicion. P2: As the Round 3 leader whose P2+P4 team failed, high-GRS play is to lay out the concrete vote/team timeline and narrow suspicion onto P4 (and secondarily revisit R1) rather than stay abstract. P4: Coming off a fail on a 2-person team with P2, moderate-Mach evil should misframe the loss as implicating P2’s leadership/team-building or as consistent with R1 ambiguity, shifting focus off the near-direct implication. P5: Since P5 led the first failed quest and is low-GRS, adopting perspective-taking helps probe others’ interpretations without overcommitting, while still steering discussion toward comparing the R1 and R3 fail patterns."
G125,3,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: With Quest 3 passing on a team that includes P1, they should calmly leverage that true fact to redirect scrutiny onto the still-ambiguous fail pools without overcommitting to a hard push.
P2: The mixed record (fails on {P1,P2} and {P3,P4,P5}, then pass on {P1,P4}) rewards structured public recap to narrow worlds and keep pressure on the most consistent suspects.
P4: As the Round 3 leader on a passing team, P4 should explain the team choice and how the pass updates their reads, maintaining credibility while still acknowledging earlier uncertainty.
P5: After being a prime suspect from Quest 2’s fail, P5 should reframe the narrative around vote patterns and team-construction logic to dilute the direct linkage between being on the failed team and being the saboteur."
G126,3,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: With Quest 3 passing on an all-good-looking team (P4+P5), P1 should pivot from R2 deflection into opportunistic misframing to reinterpret the R2 fail as still ambiguous and keep heat spread off the P1/P2 pair. P2: Coming off face-saving blather and being low Mach, P2 can safest leverage the unanimous approvals and the new pass to claim the table is broadly aligned ('we’re basically on the same page') via false consensus, pressuring others not to re-litigate P1/P2. P4: As trusted leader of the Round 3 pass, P4 should consolidate by rationally justifying a next-step solve plan (use the pass to weight P4/P5 as safer and force a controlled test among P1/P2/P3). P5: After R2 Bayesian hedging and now being on a passing mission, P5 should move to rational justification to firm up previously hedged logic (a clean pass increases confidence in P4/P5 and supports splitting P1/P2 going forward)."
G127,3,P3,"{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Noisy sincerity"",""scale"":""GRS"",""level"":""Low""}
}","P1: After the first public FAIL on a team containing P1, a low Mach-IV pivot from false-consensus to Deflection helps redirect blame onto alternative explanations (e.g., P5 leadership choice) without needing tight logic.
P2: With high Mach-IV subtlety, Misleading emphasis lets P2 stress that P1 appears on both earlier PASS teams while downplaying that Quest 2 contained both evils, steering suspicion toward the new variable (P5) or ‘timing’ narratives.
P4: As a moderate-GRS good player facing new uncertainty, Perspective-taking keeps P4 credible by exploring plausible sabotage sources (P1 vs. P5 vs. leader error) before hard-accusing, preventing evil from weaponizing overconfidence.
P5: Because P5 led the failing Quest 3 and is low-GRS, Noisy sincerity fits a confused-but-honest defense that mixes genuine concern and self-audit, avoiding overly crisp accusations that could be exploited."
G128,3,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""}
}","P1: With Quest 3 passing on a P4-led {P3,P4} team, P1 should keep tightening the public case around the only hard failure (Quest 1) and keep pressure evidence-focused on P2 without overreacting to the new pass. P2: After two straight unanimous approvals and two passes since his fail, P2 should selectively highlight the passes and unanimity to dilute the Quest 1 inference while avoiding direct contradictions. P4: As the current leader whose small team just passed, P4 should lean on the table’s unanimous approvals and the fresh PASS to claim broad agreement and normalize keeping the spotlight off P4/P2 pairing risk. P5: With Quest 3 also passing, P5 should logically argue for next-team construction that tests the unresolved P1-vs-P2 pocket while treating P3 as a stable include and not over-clearing P4 off one clean run."
G129,3,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: After leading a P1+P3 team that PASSED, he should capitalize by projecting group agreement that the pass ‘cleans’ him and pushes momentum toward teams excluding the failed-core narrative. P2: With Quest 2 FAIL heat still potentially on {P1,P2,P5}, he benefits from selectively leaving out inconvenient implications (e.g., how an all-yes vote enabled the fail) while gently steering suspicion away from P1/P2. P4: The PASS on Quest 3 adds data but doesn’t resolve the Quest 2 culprit, so a probabilistic, flexible read (weighing {P1,P2,P5} against the new pass) fits his moderate, logic-forward stance. P5: Since his Round 2 posture was fact-based and he’s implicated by the failed team, he should continue concretely enumerating constraints (only {P1,P2,P5} could fail; Quest 3 pass doesn’t clear P1) to anchor the table’s inference."
G130,3,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}","P1: After the Round 3 fail on a team including P1 and leader P2, P1 should pivot from pure logic to exploring interpretations to avoid over-accusing while still guiding discussion. P2: As the Round 3 leader on the failed 2-person quest, high-Mach P2 should openly state accurate concerns (the failure implicates P1/P2) while subtly steering suspicion toward P1 to preserve credibility. P4: With no direct involvement in the failed quest, P4 can opportunistically highlight selective past votes/teams (e.g., universal approvals, who has/hasn’t been tested) to nudge heat onto a Good player without overt lying. P5: With two early passes then a fail on P1/P2, P5 should shift from empathy to a clear, logical case about why the failure strongly points to P2 or P1 and what team constraints should follow."
G131,3,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Weaponized candor"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: With two PASS results including one led by evil, P1 should keep driving structured public reads by anchoring on the only hard datapoint (Q1 fail on P2/P3) and the vote/team patterns. P2: Now that Q3 passed on an evil-led team, P2 can selectively spotlight the PASS outcomes and pro-approve voting as ‘proof’ of reasonableness to soften lingering Q1 suspicion. P4: Since their Q2 team passed and they’re not the current focal target, P4 should stay steady and explain a consistent team-building logic (keep P1 core, be cautious about Q1-linked slots). P5: As the Round 3 leader whose team just passed, P5 should lean into blunt “I’ll say it straight” confidence to cash in trust and steer next-team framing away from P2/P5 while sounding pro-solve."
G132,3,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Weaponized candor"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: After a Round 3 PASS on a team including themselves, they should consolidate by logically reconciling why their earlier read on P5 may have been wrong while still pushing a coherent suspect model. P2: With P5 gaining cover from the PASS, P2 should selectively highlight the P1-on-two-fails narrative and downplay vote/context details to keep heat off evil. P4: As the most trusted analytic voice, they should anchor the table in hard public facts (team compositions + vote patterns + outcomes) to constrain evil reframes after the PASS. P5: As the Round 3 leader on a passing mission despite prior accusation, they should use blunt, confident truth-claims about intent and leadership to convert the PASS into social trust and shut down suspicion."
G133,3,P3,"{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Low""}
}","P1: With two fails on the board and P1 already entangled with the Round 1 fail, a Low Mach evil posture benefits from Deflection—pushing blame onto the P2+P3 fail or P5’s leadership rather than cleanly arguing innocence. P2: As the Round 3 leader on a failing team, High Mach play is to lean into Truthful misdirection—accurately noting the constraint that only P2/P3 could have failed while steering focus toward resolving the P1-vs-P5 story and away from P2. P4: The new Round 3 fail creates enough incremental evidence to step up from hedging into Evidence sharing—explicitly enumerating which team compositions can/can’t explain both fails and proposing a tighter next-team rule. P5: After being implicated by the Round 1 fail narrative and now seeing a separate Round 3 fail, Low GRS is better served by Bayesian hedging—updating odds without overcommitting to a single culprit while advocating teams that exclude repeat-risk pairs."
G134,3,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}","P1: After the Round 3 fail on a team with P1, a high-Mach pivot from False consensus to Misleading emphasis lets them spotlight P3’s repeated no-votes and other true side-details to steer heat away from themselves. P2: As moderate-GRS Good, staying on Bayesian hedging fits the new ambiguity—acknowledging the strong update onto P1 while keeping room for the alternative that P5 could be the saboteur. P4: With low Mach-IV and having led the prior pass team, Deflection is the simplest way to redirect scrutiny onto P5-as-leader or ‘P3’s weird no-votes’ rather than discuss why P4 kept approving P1 teams. P5: As high-GRS Good and the Round 3 leader now tied to the fail, shifting from Rational justification to Evidence sharing is optimal—lay out the concrete inference (fail implies P1 or P5) and commit to actionable constraints for the next proposal."
G135,3,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: After a PASS on a P1-led team, he should actively reshape the narrative by framing the pass as clearance for himself (and implicitly his preferred worlds) while keeping focus on the Round 2 fail set. P2: With low GRS and having been on the only fail so far, he remains most credible by continuing detailed, messy sincerity to account for his votes and push for cleaner future tests without hard accusations. P4: With high GRS and now three quests of public data, he should stay structured and cooperative, summarizing the constraint logic (fail set vs pass teams) and proposing testable next teams. P5: Coming off leading the failed quest but seeing a Round 3 universal approval and pass, he should selectively highlight the Round 3 pass and any vote patterns that reduce heat on himself while keeping suspicion distributed among others."
G136,3,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Low""}
}","P1: After leading {P1,P3} into a fail, a low-Mach move is to reframe the meaning of the failure (e.g., blame the all-approve vote or prior narratives) rather than defend cleanly. P2: High-Mach can stay sharp by focusing on true-but-selective points (e.g., P3 approving a team that failed, P1 having both fails in common) to steer suspicion onto Good without overt lying. P4: With two fails and strong new signal from the {P1,P3} fail, P4 should shift from empathy to structured facts (intersection logic) to drive a concrete suspect pool. P5: Coming off a blamed fail-team leadership and low GRS, P5 benefits from probabilistic language to realign without overcommitting while still pointing toward the {P1,P2} cluster."
G137,3,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Opportunistic"",""tactic"":""Weaponized candor"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: With two consecutive PASS results excluding him, he should keep compiling concrete vote/team/outcome facts to narrow the evil pair from the Quest 1 fail without overreaching. P2: As the Round 2 leader on a PASS and now also on the Round 3 PASS team, he should continue logically justifying why a P2/P3 core is reliable while proposing next-step isolation around the Quest 1 data. P4: After previously deflecting from the Quest 1 fail, he should opportunistically cherry-pick the two PASS missions and universal yes-votes to downplay the Q1 linkage and push suspicion back toward P1. P5: Coming off being on a PASS mission, he should use blunt, seemingly pro-good candor to steer the table toward ‘confirmed’ cores (P2/P3) and away from scrutinizing his inclusion on the Round 2 team."
G138,3,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: With a Round 3 PASS on a team containing P2, P1 should consolidate by laying out clean cross-round vote/team facts to narrow suspects without overreacting. P2: As the Round 3 leader who just got a PASS, P2 should opportunistically reframe the narrative so the PASS is treated as exonerating and pushes suspicion onto a Good (e.g., P5 or the silent P3) rather than P2/P4. P4: With P2 having gained cover from the PASS, high-Mach P4 should use accurate details (vote patterns, ‘P2 led a PASS’) to subtly steer blame away from the evil pair and toward an alternative suspect. P5: P5 remains partially exposed from Quest 1 FAIL, so sticking to logical explanation of prior choices plus the new PASS implication (P2 less clear-cut than before) maintains credibility while advocating the next ‘clean’ team."
G139,3,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: After leading a failed R3 team including himself, he needs to introduce ambiguity about whether the sabotage was ""too obvious"" and muddy inference without direct confrontation, fitting low-Mach WIFOM. P2: With two fails now pointing strongly to P1 (R1 and R3) while P2’s own mission history is clean, high-GRS play is to enumerate concrete vote/team/outcome implications and push a test plan. P4: Being tied to the original failed pairing but not on R3, he benefits from maintaining probabilistic language while updating odds toward P1 to avoid overcommitting and becoming the next mislynch target. P5: As an evil player whose R2 team passed, he should selectively highlight that pass and supportive votes to regain credibility and steer focus onto the ""common denominator"" narrative around others."
G140,3,P3,"{
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Noisy sincerity"",""scale"":""GRS"",""level"":""High""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}","P1: After a Round 3 fail implicating the P1+P4 duo, P1 stays authentic but scattered to process suspicion without over-committing to a misread. P2: With P4 exposed as leader of the failed 2-person team, P2 pivots from false consensus to misframing so the table treats the fail as ambiguous and re-centers blame on repeats like P1/P2. P4: As the failed quest leader and likely sabotage vector, low Mach-IV P4 should use simple deflection to push the narrative toward P1 being the saboteur and away from leadership responsibility. P5: The fail creates enough new signal for high-GRS P5 to move from rational justification into evidence sharing, anchoring discussion on the concrete record (teams/votes/repeats) to drive a suspect map."
G141,3,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Defensive disclosure"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With two fails now on the board, he should switch from pure deflection to truthful-sounding analysis that steers heat onto the good pairings and away from the P1/P5 axis. P2: After the Round 2 fail and a new Round 3 fail without him, he’ll still be implicated by narratives around Quest 2, so a minimal, honest defense of his Quest 2 vote/reads fits his low-GRS profile. P4: As the most trusted structured thinker who wasn’t on Quest 3, he should crystallize the public record into clear constraints (Quest 2 implicates P1 or P2; Quest 3 implicates P5 given P3 silent-good) to drive the table. P5: As the Round 3 leader on the failing team, he needs to reframe the failure as pointing back to earlier suspects (especially P1/P2) and portray his pick as a reasonable test rather than self-incrimination."
G142,3,P3,"{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: After a Round 3 fail on a team containing P1, low-Mach P1 should pivot from false-consensus to reactive blame-shifting to keep heat diffuse and avoid owning the fail.
P2: As the Round 3 leader whose approved team failed, high-GRS P2 should move from Bayesian hedging to concrete public accounting (team histories/vote patterns) to anchor the table’s updated suspicion.
P4: With prior concern about constant picks now validated by the fail, moderate-GRS P4 should invite alternative interpretations before locking in accusations, keeping credibility while probing alignments.
P5: Coming off technobabble and with P1 now a natural suspect, P5 should reframe the fail around “team-structure/leader-choice” narratives to steer suspicion toward a Good player without overcommitting."
G143,3,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: After Quest 3 passes with P5, P1 should reframe the game around the idea that the Quest 2 fail could be explained without indicting the P1/P2 core, nudging suspicion toward P3’s leadership and away from evil while sounding analytical.
P2: With Quest 2 fail and Quest 3 pass excluding P1/P2/P3, P2 should lock into crisp, falsifiable deductions (sets, deltas, and what each quest implies) to steer the table toward avoiding P1 and testing lineups.
P4: As the Round 3 leader whose P4/P5 team passed, P4 should justify the proposal logic and interpret the pass cautiously (not full-clearing P5) to consolidate trust without overcommitting given low-structure play.
P5: Coming off a successful pass on a 2-person team, P5 should selectively highlight that the pass ‘validates’ P5/P4 and over-weight it to dilute attention on Quest 2’s (P1,P2,P3) fail implications."
G144,3,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: After leading a clean PASS with P2, P1 should consolidate the public record (two fails on teams containing P4/P5, then a pass without them) and use it to steer next proposals away from the evil pair.
P2: With a PASS on a team including them, P2 can calmly justify prior votes and argue for repeating the proven pair while keeping their low-GRS style structured but non-accusatory.
P4: Coming off an early FAIL on their own quest but now facing a PASS that narrows worlds, P4 should adversarially spotlight minor true points (e.g., ‘everyone approved both fails,’ ‘P2 was on a fail’) to dilute the implication that P4/P5 are the culprits.
P5: Since P5 was leader on the Round 2 failed quest, they should opportunistically cherry-pick the Round 3 PASS (""P2 looks cleared"" or ""P1 finally led right"") while selectively minimizing that their own team configuration was the one that failed."
G145,3,P3,"{
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Low""}
}","P1: After a Round 3 FAIL with P4 on the team, low-GRS P1 stays in Over-explaining mode to re-walk the logic from Q1/Q2/Q3 while pushing a clear next-team plan without sounding accusatory. P2: With Q3 failing on a team that excluded P2, high-Mach P2 should use Misleading emphasis to highlight the 'new hard evidence' against P4 while downplaying how Q1 still implicates P2 (via association with the Q1 fail). P4: As the common denominator between the Q2 PASS and Q3 FAIL, P4 needs to reassert momentum and normalize a narrative via False consensus (e.g., 'we all agree Q2 cleared the core') to keep others from locking onto P4. P5: As leader of the failed Q3 team and low-GRS good, P5 should shift from pure Noisy sincerity into Bayesian hedging to quantify likelihoods (P4 vs alternative) while staying flexible and credible for the next proposal."
