game_id,round_id,role_id,pass1_matrix_json,pass1_reasoning
G137,5,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: With the final-team FAIL (P1,P2,P5) plus prior fails involving P4 and now P5, P1 should press a clean, fact-based case that the remaining two speakers P4/P5 are the evil pair. P2: As a moderate-GRS good, P2 should move from empathy to a firm logical narrative that reconciles all three FAILs (R1 implicates P4, R4 implicates P4, R5 implicates P5) while explaining why P2/P3 are consistent with passes. P4: Facing near-certain implication from Quest 4, P4’s best shot is to aggressively reframe the story around vote patterns/team-selection ‘mistakes’ and cast the endgame as uncertainty among goods rather than a P4+P5 pair. P5: As the leader on the final failing team, P5 should double down on true but skewed points (e.g., ‘everyone approved’ / ‘P1 was on two fails’) to push suspicion onto P1 or muddy the binary long enough to prevent a clean evil identification."
G138,5,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: With the final quest failing on a team containing P2 and P4, P1 should convert prior structured tracking into a clear evidence-based solve and push a commit.
P2: As low-Mach and now implicated by the final fail, P2 should hide key linkages (e.g., how the fail forces P2/P4) and selectively steer attention to vote-history ambiguity without overt lying.
P4: As leader of the failing final team and high-Mach, P4 should aggressively spotlight true but distortive points (like P1’s mission overlap and P3’s no vote) to fracture the emerging P2+P4 conclusion.
P5: After hedging earlier, the decisive fail gives enough signal to publicly lay out the simple contradiction set and press the table to lock onto the correct evil pair."
G139,5,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: With the final quest failing on a team that included P5 (and not P1), P1’s best win line is to keep hammering true-but-minor points (e.g., ‘passes prove nothing’) to keep heat on P4/P2 and prevent a clean lock onto the evil pair.
P2: The decisive fail after repeating the P2/P3/P5 core lets a high-GRS good pivot from justification to concrete evidence chaining (R2/R4 passes vs R5 fail) to commit to naming P5 as the necessary saboteur.
P4: As moderate-GRS good and not on the failed R5 team, P4 should keep a structured, non-overreaching case that the simplest consistent explanation is P5+P1, and justify future constraints rather than speculate beyond the public record.
P5: After likely being on the sabotaged final team, low-Mach evil benefits from selectively framing the record (highlighting the two earlier passes with the same core) while omitting the strongest implication of the new fail to muddy the conclusion and push a misvote."
G140,5,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""}
}","P1: With the final quest failing on a team containing P2 again, P1 should upgrade from explaining logic to laying out the full constraint-based case and naming the most likely evil pair decisively. P2: As a moderate Mach player in a must-win endgame, P2 should keep their cherry-picking style but escalate into WIFOM to keep multiple worlds alive (e.g., double-sabotage/hold-sabotage narratives) and prevent a clean solve. P4: Having been the prior scapegoat and now needing maximum disruption, P4 should hammer true-but-minor points (like universal approvals and P1’s presence on fails) to distort focus away from the P2+P4 pairing without constructing fragile detailed lies. P5: Already positioned as the fact-forward solver but implicated by Quest 4’s fail team, P5 should pivot to structured justification that reconciles both failing quests into a coherent accusation while pre-empting the ‘you’re covering your own fail’ pushback."
G141,5,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With the game ending on a PASS, P1 should pivot from Round-4 candor into decisive endgame framing by over-weighting the two FAIL teams to keep suspicion split off himself and onto P4/P3 while sounding fact-based. P2: As leader whose proposed team just passed, P2’s best continuation is steady, simple logic for why this final team composition should be read as clearing himself and tightening the suspect set without overreaching given low GRS. P4: High-GRS P4 should stay evidence-driven and explicitly reconcile the full mission matrix (R2 fail with P1,P2,P4; R3 fail with P3,P5; triple PASS with P1,P2,P3) to commit to the most consistent evil pair. P5: Under mounting structural suspicion from being on the R3 FAIL, P5 should minimize touchpoints by selectively not engaging the clean set-logic and instead omit inconvenient implications while nudging attention back to P1/P2 ambiguity."
G142,5,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: With Q5 passing on a team containing P1, they should weaponize that true data point while over-weighting it to push the table toward locking in P1 and re-centering suspicion on P5/P2.
P2: As high-GRS Good with the cleanest cross-quest linkage (P5 uniquely spans both FAIL sets), they should stay in evidence mode and press a decisive solve rather than hedge.
P4: As the final leader whose chosen team just passed, they should logically justify the endgame team logic from the full mission record while staying steady (not reactive) under inevitable counterclaims.
P5: Under heavy heat from the overlap argument, low-Mach evil benefits most from leaving out inconvenient cross-checks (e.g., being the only common node across FAILs) and keeping the discussion narrowly on early PASS cover and “variance” narratives."
G143,5,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: After the decisive PASS on his Round 5 team, he should exploit endgame urgency by selectively leaving out the strongest overlap-on-fails inference (himself) while pushing the unresolved P3-slot narrative without making checkable claims.
P2: With the full mission record now in view, staying anchored on concrete overlap logic (P1 on both fails) and explicitly contrasting it with the non-clearing passes is the clearest path to force a final evil identity commitment.
P4: As low-GRS and the sole Round 5 reject voter, he should probabilistically reconcile the Round 5 PASS with the earlier fail-overlap (keeping the accusation pressure but acknowledging uncertainty) to avoid being painted as irrational or agenda-driven.
P5: Coming off a Round 4 fail with himself and P1 and a Round 5 PASS without him, he should reframe the data to decouple P1 from the failures (e.g., ‘fails are team-composition artifacts’) and redirect suspicion toward the excluded voters/variables."
G144,5,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With the decisive PASS locking the 3-good core, P1 should press the full public record to commit to P4+P5 as the only consistent fail sources. P2: Staying in Rational justification fits their low-GRS style and lets them reinforce the win-con (stick to P1/P2/P3) without overreaching into social reads. P4: At endgame, P4 benefits most from adversarial doubt while carefully omitting that the only failing teams were the ones containing exactly P4 or P5, keeping alternative worlds alive without making checkable claims. P5: False consensus remains best cover by claiming everyone agrees the game-state is ‘uncertain enough’ to justify not hard-locking P4/P5, socially pressuring Good away from naming both evils."
G145,5,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}","P1: With the final PASS creating peak WIFOM, P1 should shift from explaining choices to laying out the full public vote/team/outcome chain to lock in P2+P4 as the only consistent evil pair. P2: As the Round 5 leader on a passing team, P2 should omit the most dangerous implication (that not-sabotaging is optimal at 2-2) while pressing the narrative that the PASS ‘clears’ the team and reopens doubt elsewhere. P4: With heat from Quest 3’s fail, P4 should opportunistically claim the table is ‘basically aligned’ that the P1/P2/P3 core is safe, socially pressuring acceptance of a story that sidelines the P4 suspicion. P5: P5 should stay steady and cooperative, logically reiterating why the two fails still point to P2 and P4 despite endgame holds, rather than getting dragged into speculative branches."
G146,5,P3,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: With the game ending and the final quest passing on a team that included P2, P1 should stay structured and public-facing by laying out the minimal consistent evil-pair logic to drive a final accusation. P2: Under endgame pressure after being on both the Round 4 FAIL and Round 5 PASS, P2 should aggressively control the narrative by omitting the most incriminating linkage (their overlap with the only other FAIL team) while focusing attention on ambiguous alternatives. P4: As leader of the final successful team and low-GRS, P4 should consolidate trust by calmly justifying the team choice and vote logic to present the PASS as evidence of their good intent. P5: High-Mach and already implicated by Round 1, P5 should pivot to adversarially amplifying the Round 4 FAIL linkage to P2 (true) while downplaying their own Round 1 exposure as ‘early noise’ to try to swing the final read."
G147,5,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: With the final PASS creating a strong anti-P2 narrative, P1 should aggressively spotlight true-but-narrow points (e.g., 'P2 was on both fails') to cement a misdirected endgame consensus without adding falsifiable claims.
P2: As the primary overlap suspect and low Mach-IV, P2’s best chance is to reframe the 2-fail history around team-size ambiguity and 'passes prove nothing' to reopen doubt without committing to a brittle hard lie.
P4: High-GRS good should lock the table onto the cleanest consistency argument (overlap + pass-without-P2 pattern) and press for a firm conclusion, using crisp public facts rather than vibe reads.
P5: As the prior strategist, P5 should quantify and hedge just enough to sound fair while still steering toward the P2-as-evil conclusion, avoiding overcommitment that could be punished by last-moment narrative pivots."
G148,5,P3,"{
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P4"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: After being the focal point of both fails, a low-GRS good will try to rebuild trust by dumping detailed process/narrative to sound genuine rather than mounting a crisp accusatory case. P2: The final-round PASS on (P2,P3,P4) is decisive data, so high-GRS P2 should stay structured and fact-forward to lock the solve and drive the final team logic. P4: With a PASS granting cover and endgame stakes, moderate-Mach evil should selectively leave out inconvenient linkages (e.g., how P4 fits both the Q4 fail and Q5 pass) while pressing a narrowed alternative suspect story. P5: Low-Mach evil is best served by leaning on social pressure—overstating agreement around a simple plan/suspect to freeze debate and prevent the table from re-centering on P5 from the Q3 fail."
G149,5,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P4"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: With Quest 5 passing on a team that still included P1, P1 should pivot from truthful misdirection into misframing the overall record (two fails) as ""inconclusive"" and steer the table toward blaming P3/P5-adjacent uncertainty without making direct hard claims.
P2: As a Moderate GRS Good who has been consistently logic-forward, P2 should continue evidence sharing to anchor the final vote around the strongest invariant (P1 overlaps both fails) and push a decisive exclusion/inclusion plan.
P4: As Low GRS Good who has been wavering, P4 should shift from hedging into simple rational justification to explain their lone Round 5 reject and clearly state a committed endgame team preference.
P5: With P1 heavily implicated but a fresh PASS to exploit, P5 should cherry-pick exculpatory fragments (""P1 just passed,"" ""P4 suspected me,"" ""fails could be split"") to keep both evils viable and muddy the final lock."
G150,5,P3,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: With the final PASS creating a tempting ‘safe core’ narrative, P1 should lean into endgame Adversarial pressure by omitting inconvenient cross-quest implications (Quest 1 fail tie) while steering attention toward P4/P3 as the remaining ‘unproven’ suspects.
P2: As low-GRS leader under decisive-game pressure, P2 is most likely to keep winning trust by talking through every vote/outcome linkage in exhaustive detail rather than making a crisp accusation pivot.
P4: With suspicion already centered on the Quest 2 fail team, P4 should stay subtle by stating true consistency points (e.g., P5 appearing on all passes) while using them to redirect blame onto P3/Quest 1 ambiguity instead of defending Quest 2 directly.
P5: After a third PASS involving the same trio, P5 should consolidate by explicitly listing the hard constraints from the full quest record and using that evidence to force a commit on who explains the two fails (especially isolating P4 vs. the Quest 1 pair)."
G181,5,P4,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Misframing"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: With the final quest failing on a team that includes P3, P1 should shift from empathizing to a simple, assertive logic chain that commits to P3 as the necessary saboteur. P2: The Round 5 fail after Round 3’s clean {P1,P2} pass gives P2 enough public structure to hard-anchor on vote/team/outcome evidence and drive the table to the only consistent evil pair. P3: As leader of the final failed quest, P3’s best win line is to manufacture last-moment doubt via WIFOM about why an evil leader would ever include themselves, trying to reopen suspicion onto P1/P2. P5: Already implicated by Quest 4’s fail with {P1,P2,P5}, P5 should keep the established misframing pattern by recontextualizing outcomes (e.g., ‘evil can pass’ / ‘2-person pass proves nothing’) to keep P3’s inclusion on the final fail from becoming dispositive."
G182,5,P4,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Opportunistic"",""tactic"":""Reverse accusations"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: After the decisive Q5 fail on a P1/P4/P5 team, P1 should evolve from misleading emphasis into strategic omission—highlighting ambiguity (who failed) while quietly downplaying that both evils were on-team to keep P5 viable and create doubt on P2/P3. P2: The final fail provides enough data to stop hedging and publicly lock the solve with evidence sharing (fails always involve either P1 or P5, and the Q5 team composition makes the evil pair nearly forced). P3: With low GRS and being previously needled by P1, P3 is best as over-explaining—walking through the full quest/vote timeline in detail to sound sincere while still landing on excluding P1/P5. P5: Coming off weaponized candor and now exposed by the Q5 fail, P5 should go on offense with reverse accusations, pushing that P2/P3 engineered a misread and that one of them must be evil to re-open the suspect pool away from P1/P5."
G183,5,P4,"{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: As the Round 5 leader on the failing team, he should pivot from prior misframing into adversarial but plausibly-true talking points that over-weight vote patterns and ‘must include P2’ narratives to force a misvote. P2: With Low GRS and now implicated by being on both Q4 PASS and Q5 FAIL with the same team, he’ll default to lengthy, honest timeline-walkthroughs to show consistency and deny being the saboteur. P3: Under heavy pre-existing suspicion from Q3 FAIL, High Mach play is to sound pro-Good about the Q5 failure while subtly redirecting to inconsistencies around P2/P5 without making easily falsifiable claims. P5: The new decisive data is that the identical team (P1/P2/P5) went PASS then FAIL, so he should cleanly lay out the hard constraints and push the table to commit to the most probable evil pair rather than debate hypotheticals."
G184,5,P4,"{
  ""P1"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: With the final quest failing and P1 having been on both a pass and two fails, low-GRS P1 stays in over-explaining mode to sound sincere while trying to reconcile contradictions without crisp accusatory structure.
P2: High-GRS P2 should double down on evidence sharing to force a concrete evil pair read (most cleanly P3+P5) and push a final, committed narrative off the overlapping fail logic.
P3: As the Round 5 leader on the failing team, moderate Mach-IV P3 benefits from WIFOM to muddy whether the sabotage implies P3 vs a setup, and to keep multiple worlds alive to prevent a clean solve.
P5: With pressure from being on Quest 4’s fail but also Quest 2’s pass, low Mach-IV P5 should use misleading emphasis to over-weight the Quest 2 pass and P4’s no-votes as ‘real’ tells, diverting from the P3+P5 pairing."
G185,5,P4,"{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}","P1: Coming off Round 4’s strategic omission while being implicated in the Round 4 fail, P1 should lean into true-but-distorting points (vote patterns/""everyone approved"") to keep heat spread and avoid a clean solve on P1. P2: With P2 now on the decisive Round 5 failed team, WIFOM-style ambiguity about ""who would dare fail here"" helps keep P2 from becoming the mechanically obvious culprit and preserves a P3/P5 misread window. P3: As low-GRS Good with mounting evidence and game-ending urgency, P3 should stop perspective-taking and instead justify a crisp world-model (likely evil pair) and what final-team logic should have been. P5: After leading Round 5 and being on the failed final team, P5 must anchor the table with concrete timeline/constraint reasoning to lock in the deduced evil identities rather than getting dragged into hypotheticals."
G186,5,P4,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""}
}","P1: With the final quest failing on the same {P1,P2,P5} team as Round 4, P1 should pivot from justification to structured evidence to lock in the deduction that P2/P5 are the evil pair. P2: As evil with low Mach-IV on the failing team, P2 should lean into adversarial but still plausibly grounded points (e.g., ‘P1 led the repeat team’) to shift blame without needing a complex lie. P3: High-GRS P3 already drives fact-based inference and should double down by enumerating the cross-round team/outcome constraints that force {P2,P5} as the consistent explanation. P5: Under heavy pre-existing suspicion and now implicated again, P5 should omit damaging cross-checks (like being on Q3 fail and both Q4/Q5) while selectively highlighting the Q4 pass to keep uncertainty alive."
G187,5,P4,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Withholding info (WIFOM)"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Low""}
}","P1: With the final quest failing on a team containing both evils, P1’s best win-line is to manufacture endgame doubt about who could have sabotaged when, using WIFOM to keep multiple worlds alive and prevent a clean solve. P2: As High-GRS Good, P2 should hard-commit with structured public facts (R1 fail includes P1; R4 fail implicates P3 vs P5; R5 fail with P1+P3 strongly locks the pair) to force an executable consensus. P3: As leader of the final failed team, P3 needs to convert the chaos into a voteable narrative by asserting agreement and inevitability (""everyone sees P2 is the saboteur"" / ""the table is split"") to pressure a mis-execution or muddy the solve. P5: Low-GRS Good benefits from a simpler, action-oriented throughline—justify their no-vote on R5 and align with a concrete next step (who must be evil given the fails) rather than probabilistic hedging."
G188,5,P4,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P2"": {""row"":""Selective / Framing"",""col"":""Adversarial"",""tactic"":""Strategic omission"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""}
}","P1: With the decisive Round 5 FAIL adding final data, High-GRS P1 should shift from rational narrative to concrete fact-pattern dumping to force a committed solve. P2: As the Round 5 leader on the failing team, Moderate Mach-IV P2 benefits from adversarially leaving out the most damning linkage (repeat team composition) while steering attention to vote-no/outlier narratives. P3: Low-GRS P3 will likely cope with the new contradiction (voting Y on the failing final team while skeptical earlier) by verbose, sincere reconstruction rather than clean accusation. P5: High Mach-IV P5 can stay on-brand from truthful misdirection by hammering real-but-noncentral truths (prior passes with P5) to distort the interpretation of the final fail and keep heat on Good suspects."
